,molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,MW,HeavyAtomMolWt,LogP,MolMR,NumHDonors,NumHAcceptors,NumAtoms,AR,TPSA,RB,bioactivity_class
2727,CHEMBL219649,CCCC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,IC50,4.5,nM,286.246,265.078,5.019200000000004,79.75270000000005,1.0,1.0,18.0,1.0,12.03,4.0,active
2728,CHEMBL220195,COC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCCCN1,IC50,23.0,nM,302.2010000000001,285.065,3.392100000000002,76.86070000000004,1.0,3.0,19.0,1.0,38.33,3.0,active
2729,CHEMBL374769,CC(C)(C)CC(c1ccc(Cl)cc1)C1CCCCN1,IC50,670.0,nM,279.85499999999996,253.64699999999996,5.0019000000000045,83.90670000000006,1.0,1.0,19.0,1.0,12.03,3.0,inactive
2730,CHEMBL373710,CC(C)CCC(c1ccc(Cl)cc1)C1CCCCN1,IC50,680.0,nM,279.85499999999996,253.64699999999996,5.0019000000000045,83.90670000000006,1.0,1.0,19.0,1.0,12.03,5.0,inactive
2731,CHEMBL219703,CCCCCC(c1ccc(Cl)cc1)C1CCCCN1,IC50,650.0,nM,279.85499999999996,253.64699999999996,5.146000000000004,83.97670000000006,1.0,1.0,19.0,1.0,12.03,6.0,inactive
2732,CHEMBL220247,CC(C)CC(c1ccc(Cl)cc1)C1CCCCN1,IC50,380.0,nM,265.8279999999999,241.63599999999994,4.611800000000004,79.28970000000005,1.0,1.0,18.0,1.0,12.03,4.0,inactive
2733,CHEMBL218849,CCCCC(c1ccc(Cl)cc1)C1CCCCN1,IC50,170.0,nM,265.8279999999999,241.63599999999994,4.755900000000004,79.35970000000006,1.0,1.0,18.0,1.0,12.03,5.0,inactive
2734,CHEMBL218848,CC(C)C(c1ccc(Cl)cc1)C1CCCCN1,IC50,990.0,nM,251.80099999999996,229.62499999999997,4.221700000000004,74.67270000000005,1.0,1.0,17.0,1.0,12.03,3.0,inactive
2735,CHEMBL218847,CCCC(c1ccc(Cl)cc1)C1CCCCN1,IC50,450.0,nM,251.80099999999996,229.62499999999997,4.365800000000004,74.74270000000006,1.0,1.0,17.0,1.0,12.03,4.0,inactive
2736,CHEMBL376852,CCC(c1ccc(Cl)cc1)C1CCCCN1,IC50,2800.0,nM,237.77399999999997,217.61399999999998,3.9757000000000033,70.12570000000004,1.0,1.0,16.0,1.0,12.03,3.0,inactive
2737,CHEMBL219224,CC(c1ccc(Cl)cc1)C1CCCCN1,IC50,1500.0,nM,223.74699999999996,205.60299999999998,3.585600000000002,65.50870000000003,1.0,1.0,15.0,1.0,12.03,2.0,inactive
2738,CHEMBL219116,COC(=O)C(c1ccc(Cl)cc1)C1CCCCN1,IC50,2700.0,nM,267.7559999999999,249.61199999999997,2.7387000000000006,71.85070000000005,1.0,3.0,18.0,1.0,38.33,3.0,inactive
2739,CHEMBL220195,COC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCCCN1,IC50,800.0,nM,302.2010000000001,285.065,3.392100000000002,76.86070000000004,1.0,3.0,19.0,1.0,38.33,3.0,inactive
2740,CHEMBL219335,CC(C)CC(c1cccc(Cl)c1)C1CCCCN1,IC50,88.0,nM,265.8279999999999,241.63599999999997,4.611800000000004,79.28970000000005,1.0,1.0,18.0,1.0,12.03,4.0,active
2741,CHEMBL375118,Clc1ccc(C(C2CCCC2)C2CCCCN2)cc1,IC50,240.0,nM,277.8389999999999,253.64699999999993,4.755900000000003,81.79270000000005,1.0,1.0,19.0,1.0,12.03,3.0,inactive
2742,CHEMBL219334,CCC(CC)C(c1ccc(Cl)cc1)C1CCCCN1,IC50,1200.0,nM,279.85499999999996,253.64699999999996,5.0019000000000045,83.90670000000006,1.0,1.0,19.0,1.0,12.03,5.0,inactive
2743,CHEMBL441864,Clc1ccc(C(CCCc2ccccc2)C2CCCCN2)cc1,IC50,1400.0,nM,327.8990000000001,301.691,5.588600000000006,99.21470000000005,1.0,1.0,23.0,2.0,12.03,6.0,inactive
2744,CHEMBL219281,Clc1ccc(C(CCc2ccccc2)C2CCCCN2)cc1,IC50,420.0,nM,313.87200000000007,289.67999999999995,5.198500000000005,94.59770000000005,1.0,1.0,22.0,2.0,12.03,5.0,inactive
2745,CHEMBL373773,Clc1ccc(C(Cc2ccccc2)C2CCCCN2)cc1,IC50,390.0,nM,299.845,277.669,4.808400000000004,89.98070000000006,1.0,1.0,21.0,2.0,12.03,4.0,inactive
2746,CHEMBL219707,Clc1ccc(C(CC2CCCCC2)C2CCCCN2)cc1,IC50,410.0,nM,305.8929999999999,277.669,5.536100000000005,91.02670000000006,1.0,1.0,21.0,1.0,12.03,4.0,inactive
2747,CHEMBL219653,Clc1ccc(C(CC2CCCC2)C2CCCCN2)cc1,IC50,180.0,nM,291.8659999999999,265.65799999999996,5.1460000000000035,86.40970000000006,1.0,1.0,20.0,1.0,12.03,4.0,inactive
2748,CHEMBL218193,CC(C)CC(c1ccc(C(C)C)cc1)C1CCCCN1,IC50,9100.0,nM,273.46399999999994,242.21599999999995,5.081800000000005,88.36870000000008,1.0,1.0,20.0,1.0,12.03,5.0,inactive
2749,CHEMBL217975,COc1cccc(C(CC(C)C)C2CCCCN2)c1,IC50,140.0,nM,261.40899999999993,234.19299999999996,3.9670000000000023,80.83170000000005,1.0,2.0,19.0,1.0,21.259999999999998,5.0,inactive
2750,CHEMBL218894,COc1ccc(C(CC(C)C)C2CCCCN2)cc1,IC50,400.0,nM,261.40899999999993,234.19299999999996,3.967000000000003,80.83170000000005,1.0,2.0,19.0,1.0,21.259999999999998,5.0,inactive
2751,CHEMBL387117,CC(C)CC(c1ccc(Cl)c(Cl)c1)C1CCCCN1C,IC50,45.0,nM,314.30000000000007,289.09999999999997,5.6074000000000055,88.92700000000006,0.0,1.0,20.0,1.0,3.24,4.0,active
2752,CHEMBL218999,CC(C)CC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,IC50,13.0,nM,300.273,277.08899999999994,5.2652000000000045,84.29970000000006,1.0,1.0,19.0,1.0,12.03,4.0,active
2753,CHEMBL374634,CCCCC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,IC50,67.0,nM,300.273,277.08899999999994,5.409300000000004,84.36970000000005,1.0,1.0,19.0,1.0,12.03,5.0,active
2754,CHEMBL219649,CCCC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,IC50,88.0,nM,286.246,265.078,5.019200000000004,79.75270000000005,1.0,1.0,18.0,1.0,12.03,4.0,active
2755,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,IC50,89.1,nM,303.35800000000006,282.19,1.8677,80.34150000000005,0.0,5.0,22.0,1.0,55.84,3.0,active
2756,CHEMBL221993,COC(=O)[C@@H]1[C@H](c2ccc(C)cc2)CC2CC[C@H]1N2C,IC50,23.4,nM,273.376,250.19199999999995,2.734320000000001,78.61600000000006,0.0,3.0,20.0,1.0,29.54,2.0,active
2757,CHEMBL374712,COC(=O)[C@@H]1[C@H](c2ccc(Cl)cc2)CC2CC[C@H]1N2C,IC50,11.7,nM,293.794,273.63399999999996,3.0793000000000017,78.88900000000005,0.0,3.0,20.0,1.0,29.54,2.0,active
2758,CHEMBL2096861,COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccc(C)cc1)N2C,IC50,207.0,nM,273.37600000000003,250.19199999999995,2.734320000000001,78.61600000000006,0.0,3.0,20.0,1.0,29.54,2.0,inactive
2759,CHEMBL2096860,COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccc(I)cc1)N2C,IC50,22.7,nM,385.245,365.08500000000004,3.0305000000000017,86.59600000000005,0.0,3.0,20.0,1.0,29.54,2.0,active
2760,CHEMBL2096859,COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccc(Br)cc1)N2C,IC50,15.7,nM,338.245,318.08500000000004,3.1884000000000015,81.57900000000005,0.0,3.0,20.0,1.0,29.54,2.0,active
2761,CHEMBL2096857,COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccc(F)cc1)N2C,IC50,325.0,nM,277.339,257.179,2.5650000000000004,73.83700000000005,0.0,3.0,20.0,1.0,29.54,2.0,inactive
2762,CHEMBL2096856,COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccccc1)N2C,IC50,670.0,nM,259.34900000000005,238.18099999999995,2.4259000000000004,73.87900000000005,0.0,3.0,19.0,1.0,29.54,2.0,inactive
2763,CHEMBL373385,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(C)cc1)N2C,IC50,10.2,nM,273.37600000000003,250.19199999999995,2.734320000000001,78.61600000000006,0.0,3.0,20.0,1.0,29.54,2.0,active
2764,CHEMBL375889,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(I)cc1)N2C,IC50,2.9,nM,385.245,365.08500000000004,3.0305000000000017,86.59600000000005,0.0,3.0,20.0,1.0,29.54,2.0,active
2765,CHEMBL224819,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(Br)cc1)N2C,IC50,1.7,nM,338.245,318.08500000000004,3.1884000000000015,81.57900000000005,0.0,3.0,20.0,1.0,29.54,2.0,active
2766,CHEMBL375888,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(Cl)cc1)N2C,IC50,3.1,nM,293.79400000000004,273.63399999999996,3.0793000000000017,78.88900000000005,0.0,3.0,20.0,1.0,29.54,2.0,active
2767,CHEMBL222705,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(F)cc1)N2C,IC50,21.0,nM,277.339,257.179,2.5650000000000004,73.83700000000005,0.0,3.0,20.0,1.0,29.54,2.0,active
2768,CHEMBL376899,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccccc1)N2C,IC50,101.0,nM,259.34900000000005,238.18099999999995,2.4259000000000004,73.87900000000005,0.0,3.0,19.0,1.0,29.54,2.0,inactive
2769,CHEMBL312037,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccc(C)cc1)N2C,IC50,1.7,nM,273.37600000000003,250.19199999999995,2.734320000000001,78.61600000000006,0.0,3.0,20.0,1.0,29.54,2.0,active
2770,CHEMBL311347,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccc(I)cc1)N2C,IC50,1.3,nM,385.245,365.08500000000004,3.0305000000000017,86.59600000000005,0.0,3.0,20.0,1.0,29.54,2.0,active
2771,CHEMBL218082,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Br)cc1)N2C,IC50,1.7,nM,338.245,318.08500000000004,3.1884000000000015,81.57900000000005,0.0,3.0,20.0,1.0,29.54,2.0,active
2772,CHEMBL610897,COC(=O)C1C2CC[C@H](C[C@@H]1c1ccc(Cl)cc1)N2C,IC50,1.1,nM,293.79400000000004,273.63399999999996,3.0793000000000017,78.88900000000005,0.0,3.0,20.0,1.0,29.54,2.0,active
2773,CHEMBL2079586,COC(=O)[C@H]1[C@@H](c2ccc(F)cc2)C[C@H]2CC[C@H]1N2C,IC50,13.9,nM,277.33899999999994,257.179,2.5650000000000004,73.83700000000005,0.0,3.0,20.0,1.0,29.54,2.0,active
2774,CHEMBL83729,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccccc1)N2C,IC50,23.0,nM,259.34900000000005,238.18099999999995,2.4259000000000004,73.87900000000005,0.0,3.0,19.0,1.0,29.54,2.0,active
2775,CHEMBL2096858,COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccc(Cl)cc1)N2C,IC50,25.0,nM,293.79400000000004,273.63399999999996,3.0793000000000017,78.88900000000005,0.0,3.0,20.0,1.0,29.54,2.0,active
2776,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,IC50,89.1,nM,303.35800000000006,282.19,1.8677,80.34150000000005,0.0,5.0,22.0,1.0,55.84,3.0,active
2777,CHEMBL225235,Cc1ccc([C@H]2CC3CCC([C@H]2c2ccc(F)cc2)N3C)cc1,IC50,0.9,nM,309.42800000000005,285.236,4.868020000000004,92.25100000000005,0.0,1.0,23.0,2.0,3.24,2.0,active
2778,CHEMBL388825,COc1ccc([C@@H]2C3CCC(C[C@H]2c2ccc(C)cc2)N3C)cc1OC,IC50,980.0,nM,351.49000000000007,322.25800000000004,4.746120000000004,105.39700000000006,0.0,3.0,26.0,2.0,21.700000000000003,4.0,inactive
2779,CHEMBL388605,COc1ccc([C@@H]2C3CCC(C[C@@H]2c2ccc(C)cc2)N3C)cc1OC,IC50,23.3,nM,351.49000000000007,322.25800000000004,4.746120000000004,105.39700000000006,0.0,3.0,26.0,2.0,21.700000000000003,4.0,active
2780,CHEMBL2096878,COc1ccc([C@H]2C3CCC(C[C@H]2c2ccc(C)cc2)N3C)cc1,IC50,238.0,nM,321.464,294.248,4.737520000000004,98.84500000000006,0.0,2.0,24.0,2.0,12.47,3.0,inactive
2781,CHEMBL224062,COc1ccc([C@@H]2C3CCC(C[C@@H]2c2ccc(C)cc2)N3C)cc1,IC50,1.23,nM,321.464,294.248,4.737520000000004,98.84500000000006,0.0,2.0,24.0,2.0,12.47,3.0,active
2782,CHEMBL426178,Cc1ccc([C@H]2C3CCC(C[C@H]2c2ccc(C)cc2)N3C)cc1,IC50,340.0,nM,305.46500000000003,278.24899999999997,5.037340000000004,97.03000000000006,0.0,1.0,23.0,2.0,3.24,2.0,inactive
2783,CHEMBL2096877,Cc1ccc([C@H]2CC3CCC([C@H]2c2ccc(C)cc2)N3C)cc1,IC50,1.35,nM,305.46500000000003,278.24899999999997,5.037340000000005,97.03000000000006,0.0,1.0,23.0,2.0,3.24,2.0,active
2784,CHEMBL2096876,Cc1ccc([C@H]2C3CCC(C[C@H]2c2ccccc2)N3C)cc1,IC50,540.0,nM,291.43800000000005,266.23799999999994,4.728920000000004,92.29300000000006,0.0,1.0,22.0,2.0,3.24,2.0,inactive
2785,CHEMBL387758,Cc1ccc([C@@H]2C3CCC(C[C@@H]2c2ccccc2)N3C)cc1,IC50,22.4,nM,291.43800000000005,266.23799999999994,4.728920000000004,92.29300000000006,0.0,1.0,22.0,2.0,3.24,2.0,active
2786,CHEMBL2096875,Cc1ccc([C@@H]2CC3CCC([C@@H]2c2ccccc2)N3C)cc1,IC50,430.0,nM,291.43800000000005,266.23799999999994,4.728920000000004,92.29300000000006,0.0,1.0,22.0,2.0,3.24,2.0,inactive
2787,CHEMBL224771,Cc1ccc([C@H]2CC3CCC([C@H]2c2ccccc2)N3C)cc1,IC50,1.96,nM,291.43800000000005,266.23799999999994,4.728920000000004,92.29300000000006,0.0,1.0,22.0,2.0,3.24,2.0,active
2788,CHEMBL2096874,CN1C2CCC1[C@H](c1ccccc1)[C@H](c1ccccc1)C2,IC50,690.0,nM,277.41100000000006,254.22699999999992,4.420500000000003,87.55600000000005,0.0,1.0,21.0,2.0,3.24,2.0,inactive
2789,CHEMBL388850,CN1C2CCC1[C@@H](c1ccccc1)[C@@H](c1ccccc1)C2,IC50,12.6,nM,277.41100000000006,254.22699999999992,4.420500000000003,87.55600000000005,0.0,1.0,21.0,2.0,3.24,2.0,active
2790,CHEMBL312037,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccc(C)cc1)N2C,IC50,23.4,nM,273.37600000000003,250.19199999999995,2.734320000000001,78.61600000000006,0.0,3.0,20.0,1.0,29.54,2.0,active
2791,CHEMBL312037,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccc(C)cc1)N2C,IC50,1.7,nM,273.37600000000003,250.19199999999995,2.734320000000001,78.61600000000006,0.0,3.0,20.0,1.0,29.54,2.0,active
2792,CHEMBL83729,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccccc1)N2C,IC50,23.0,nM,259.34900000000005,238.18099999999995,2.4259000000000004,73.87900000000005,0.0,3.0,19.0,1.0,29.54,2.0,active
2793,CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,IC50,47900.0,nM,266.388,244.21199999999993,3.5328000000000026,85.84170000000005,1.0,2.0,20.0,2.0,15.27,4.0,inactive
2794,CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,IC50,50500.0,nM,266.388,244.21199999999993,3.5328000000000026,85.84170000000005,1.0,2.0,20.0,2.0,15.27,4.0,inactive
2795,CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,IC50,17700.0,nM,266.388,244.21199999999993,3.5328000000000026,85.84170000000005,1.0,2.0,20.0,2.0,15.27,4.0,inactive
2796,CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,IC50,9900.0,nM,266.388,244.21199999999993,3.5328000000000026,85.84170000000005,1.0,2.0,20.0,2.0,15.27,4.0,inactive
2797,CHEMBL227179,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccccc3)s1)[C@@H](c1ccc(Cl)cc1)C2,IC50,158.0,nM,394.9710000000001,371.7870000000001,6.197400000000005,113.67400000000002,0.0,3.0,27.0,3.0,16.130000000000003,3.0,inactive
2798,CHEMBL2113279,COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(C)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1OC,IC50,885.0,nM,434.60500000000025,404.3650000000002,5.869620000000006,126.50500000000005,0.0,5.0,31.0,3.0,34.59,5.0,inactive
2799,CHEMBL376113,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(Cl)c(Cl)c4)s2)N3C)cc1,IC50,469.0,nM,443.4430000000001,419.25100000000015,7.159220000000006,123.42100000000002,0.0,3.0,29.0,3.0,16.130000000000003,3.0,inactive
2800,CHEMBL226933,COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(C)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1,IC50,226.0,nM,404.5790000000002,376.35500000000013,5.861020000000005,119.95300000000005,0.0,4.0,29.0,3.0,25.36,4.0,inactive
2801,CHEMBL226984,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4cccc([N+](=O)[O-])c4)s2)N3C)cc1,IC50,23.0,nM,419.5500000000001,394.3500000000001,5.760620000000006,120.05540000000005,0.0,5.0,30.0,3.0,59.27,4.0,active
2802,CHEMBL229436,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc([N+](=O)[O-])cc4)s2)N3C)cc1,IC50,197.0,nM,419.5500000000001,394.35000000000014,5.760620000000006,120.05540000000003,0.0,5.0,30.0,3.0,59.27,4.0,inactive
2803,CHEMBL436132,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4cccc(Br)c4)s2)N3C)cc1,IC50,98.0,nM,453.44900000000007,428.2490000000001,6.614920000000006,121.10100000000003,0.0,3.0,28.0,3.0,16.130000000000003,3.0,active
2804,CHEMBL375685,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(Br)cc4)s2)N3C)cc1,IC50,810.0,nM,453.44900000000007,428.2490000000001,6.614920000000006,121.10100000000003,0.0,3.0,28.0,3.0,16.130000000000003,3.0,inactive
2805,CHEMBL229381,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(Cl)cc4)s2)N3C)cc1,IC50,400.0,nM,408.99800000000005,383.7980000000001,6.505820000000005,118.41100000000003,0.0,3.0,28.0,3.0,16.130000000000003,3.0,inactive
2806,CHEMBL229699,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(F)cc4)s2)N3C)cc1,IC50,181.0,nM,392.54300000000006,367.3430000000001,5.991520000000006,113.35900000000002,0.0,3.0,28.0,3.0,16.130000000000003,3.0,inactive
2807,CHEMBL388832,COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1OC,IC50,212.0,nM,455.02300000000025,427.80700000000024,6.214600000000006,126.77800000000005,0.0,5.0,31.0,3.0,34.59,5.0,inactive
2808,CHEMBL388612,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(Cl)c(Cl)c3)s1)[C@@H](c1ccc(Cl)cc1)C2,IC50,416.0,nM,463.8610000000001,442.69300000000015,7.504200000000005,123.69400000000003,0.0,3.0,29.0,3.0,16.130000000000003,3.0,inactive
2809,CHEMBL227233,COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1,IC50,38.0,nM,424.9970000000002,399.7970000000002,6.206000000000006,120.22600000000004,0.0,4.0,29.0,3.0,25.36,4.0,active
2810,CHEMBL388760,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3cccc([N+](=O)[O-])c3)s1)[C@@H](c1ccc(Cl)cc1)C2,IC50,45.0,nM,439.9680000000002,417.7920000000001,6.105600000000004,120.32840000000002,0.0,5.0,30.0,3.0,59.269999999999996,4.0,active
2811,CHEMBL227232,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc([N+](=O)[O-])cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,IC50,30.0,nM,439.9680000000001,417.7920000000001,6.105600000000004,120.32840000000002,0.0,5.0,30.0,3.0,59.269999999999996,4.0,active
2812,CHEMBL227231,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3cccc(Br)c3)s1)[C@@H](c1ccc(Cl)cc1)C2,IC50,63.0,nM,473.8670000000001,451.6910000000002,6.9599000000000055,121.37400000000002,0.0,3.0,28.0,3.0,16.130000000000003,3.0,active
2813,CHEMBL388759,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(Br)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,IC50,107.0,nM,473.8670000000001,451.6910000000002,6.9599000000000055,121.37400000000002,0.0,3.0,28.0,3.0,16.130000000000003,3.0,inactive
2814,CHEMBL227180,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(Cl)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,IC50,41.0,nM,429.41600000000017,407.2400000000002,6.850800000000005,118.68400000000003,0.0,3.0,28.0,3.0,16.130000000000003,3.0,active
2815,CHEMBL390743,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(F)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,IC50,30.0,nM,412.9610000000001,390.78500000000014,6.336500000000005,113.63200000000003,0.0,3.0,28.0,3.0,16.130000000000003,3.0,active
2816,CHEMBL390432,CN(C)C1CC=C(c2c[nH]c3ccc(C#N)cc23)CC1,IC50,97.0,nM,265.36,246.20799999999994,3.5370800000000022,82.31670000000004,1.0,2.0,20.0,2.0,42.82,2.0,active
2817,CHEMBL234706,CN(C)[C@H]1CC=C(c2c[nH]c3ccc(C#N)cc23)CC1,IC50,290.0,nM,265.36,246.20799999999994,3.5370800000000022,82.31670000000004,1.0,2.0,20.0,2.0,42.82,2.0,inactive
2818,CHEMBL234705,CN(C)[C@@H]1CC=C(c2c[nH]c3ccc(C#N)cc23)CC1,IC50,80.0,nM,265.36,246.20799999999994,3.5370800000000022,82.31670000000004,1.0,2.0,20.0,2.0,42.82,2.0,active
2819,CHEMBL236902,C[C@H]1CN(c2ccc(C(=O)Nc3ccccc3N)cn2)CCN1C(=O)OCc1ccccc1,IC50,3120.0,nM,445.52300000000025,418.30700000000024,3.7634000000000025,128.0526,2.0,6.0,33.0,3.0,100.79,5.0,inactive
2820,CHEMBL395931,Clc1cccc(CN(CC2CC2)[C@@H]2CCNC2)c1Cl,IC50,44.0,nM,299.245,279.0849999999999,3.567300000000002,80.87070000000004,1.0,2.0,19.0,1.0,15.27,5.0,active
2821,CHEMBL246519,Fc1ccc(CN(C2CCOCC2)[C@H]2CCNC2)c(F)c1F,IC50,1190.0,nM,314.35099999999994,293.183,2.4468000000000005,76.97470000000003,1.0,3.0,22.0,1.0,24.5,4.0,inactive
2822,CHEMBL245687,c1ccc(-c2ccccc2CN(C2CCOCC2)[C@H]2CCNC2)cc1,IC50,4000.0,nM,336.47900000000004,308.25500000000005,3.6965000000000012,102.53670000000005,1.0,3.0,25.0,2.0,24.5,5.0,inactive
2823,CHEMBL442272,FC(F)(F)c1ccccc1CN(C1CCOCC1)[C@H]1CCNC1,IC50,4000.0,nM,328.3780000000001,305.194,3.0483000000000002,82.10270000000006,1.0,3.0,23.0,1.0,24.5,4.0,inactive
2824,CHEMBL397392,Cc1ccccc1CN(C1CCOCC1)[C@H]1CCNC1,IC50,1200.0,nM,274.40799999999996,248.19999999999996,2.3379200000000004,81.83770000000005,1.0,3.0,20.0,1.0,24.5,4.0,inactive
2825,CHEMBL245492,Fc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C(F)(F)F,IC50,4000.0,nM,346.368,324.19199999999995,3.187400000000001,82.06070000000004,1.0,3.0,24.0,1.0,24.5,4.0,inactive
2826,CHEMBL247538,COc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C,IC50,968.0,nM,304.43399999999997,276.21,2.34652,88.38970000000006,1.0,4.0,22.0,1.0,33.730000000000004,5.0,inactive
2827,CHEMBL391143,Cc1c(CN(C2CCOCC2)[C@H]2CCNC2)cccc1C(F)(F)F,IC50,4000.0,nM,342.405,317.2049999999999,3.356720000000001,86.83970000000005,1.0,3.0,24.0,1.0,24.5,4.0,inactive
2828,CHEMBL247341,Cc1c(Cl)cccc1CN(C1CCOCC1)[C@H]1CCNC1,IC50,196.0,nM,308.853,283.653,2.99132,86.84770000000006,1.0,3.0,21.0,1.0,24.5,4.0,inactive
2829,CHEMBL247340,Cc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1Cl,IC50,115.0,nM,308.85299999999995,283.65299999999996,2.991320000000001,86.84770000000005,1.0,3.0,21.0,1.0,24.5,4.0,inactive
2830,CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,IC50,870.0,nM,297.423,278.2709999999999,4.630900000000003,90.17970000000005,1.0,3.0,21.0,3.0,21.259999999999998,6.0,inactive
2831,CHEMBL247733,Cc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C,IC50,727.0,nM,288.435,260.21099999999996,2.6463400000000012,86.57470000000005,1.0,3.0,21.0,1.0,24.5,4.0,inactive
2832,CHEMBL395408,Cc1cccc(CN(C2CCOCC2)[C@@H]2CCNC2)c1C,IC50,4000.0,nM,288.435,260.21099999999996,2.6463400000000012,86.57470000000005,1.0,3.0,21.0,1.0,24.5,4.0,inactive
2833,CHEMBL245482,Cc1cccc(CN(Cc2ccccn2)[C@H]2CCNC2)c1C,IC50,1600.0,nM,295.4300000000001,270.23,3.062540000000001,90.67470000000006,1.0,3.0,22.0,2.0,28.160000000000004,5.0,inactive
2834,CHEMBL392016,Cc1cccc(CN(Cc2ccccn2)[C@@H]2CCNC2)c1C,IC50,1470.0,nM,295.4300000000001,270.23,3.062540000000001,90.67470000000006,1.0,3.0,22.0,2.0,28.160000000000004,5.0,inactive
2835,CHEMBL245880,Clc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1Cl,IC50,89.0,nM,329.27099999999996,307.095,3.3363000000000014,87.12070000000004,1.0,3.0,21.0,1.0,24.5,4.0,active
2836,CHEMBL391806,Clc1cccc(CN(Cc2ccccn2)[C@H]2CCNC2)c1Cl,IC50,122.0,nM,336.2660000000001,317.11400000000003,3.7525000000000013,91.22070000000004,1.0,3.0,22.0,2.0,28.160000000000004,5.0,inactive
2837,CHEMBL440230,Clc1cccc(CN(Cc2ccccn2)[C@@H]2CCNC2)c1Cl,IC50,125.0,nM,336.2660000000001,317.11400000000003,3.7525000000000013,91.22070000000004,1.0,3.0,22.0,2.0,28.160000000000004,5.0,inactive
