,molecule_chembl_id,smiles,standard_type,standard_value,standard_units,MW,LogP,NumHDonors,NumHAcceptors,AR,RB,bioactivity_class,bioactivity_class_encoded
136,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,300.0,nM,303.35800000000006,1.8677,0.0,5.0,1.0,3.0,inactive,1
137,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,330.0,nM,303.35800000000006,1.8677,0.0,5.0,1.0,3.0,inactive,1
138,CHEMBL356531,CN([C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21)C(C)(C)C,Ki,2800.0,nM,348.3170000000001,6.300400000000006,0.0,1.0,2.0,2.0,inactive,1
139,CHEMBL356531,CN([C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21)C(C)(C)C,Ki,10000.0,nM,348.3170000000001,6.300400000000006,0.0,1.0,2.0,2.0,inactive,1
140,CHEMBL344110,CC(C)N(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,680.0,nM,334.2900000000001,5.910300000000006,0.0,1.0,2.0,3.0,inactive,1
141,CHEMBL344110,CC(C)N(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,960.0,nM,334.2900000000001,5.910300000000006,0.0,1.0,2.0,3.0,inactive,1
142,CHEMBL147983,CCN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,8.1,nM,306.236,5.179600000000004,1.0,1.0,2.0,3.0,active,0
143,CHEMBL147983,CCN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,61.0,nM,306.236,5.179600000000004,1.0,1.0,2.0,3.0,active,0
144,CHEMBL145940,CC(C)(C)N[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,650.0,nM,334.2900000000001,5.958200000000005,1.0,1.0,2.0,2.0,inactive,1
145,CHEMBL145940,CC(C)(C)N[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,1500.0,nM,334.2900000000001,5.958200000000005,1.0,1.0,2.0,2.0,inactive,1
146,CHEMBL343211,CN(Cc1ccccc1)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,120.0,nM,382.33400000000006,6.702100000000005,0.0,1.0,3.0,4.0,inactive,1
147,CHEMBL343211,CN(Cc1ccccc1)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,550.0,nM,382.33400000000006,6.702100000000005,0.0,1.0,3.0,4.0,inactive,1
148,CHEMBL147040,CCN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,39.0,nM,320.26300000000003,5.521800000000005,0.0,1.0,2.0,3.0,active,0
149,CHEMBL147040,CCN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,270.0,nM,320.26300000000003,5.521800000000005,0.0,1.0,2.0,3.0,inactive,1
150,CHEMBL146332,CN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,290.0,nM,292.209,4.789500000000003,1.0,1.0,2.0,2.0,inactive,1
151,CHEMBL146332,CN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,500.0,nM,292.209,4.789500000000003,1.0,1.0,2.0,2.0,inactive,1
152,CHEMBL356750,CN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,8.7,nM,306.236,5.131700000000004,0.0,1.0,2.0,2.0,active,0
153,CHEMBL356750,CN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,120.0,nM,306.236,5.131700000000004,0.0,1.0,2.0,2.0,inactive,1
154,CHEMBL145994,Clc1ccc([C@@H]2C[C@@H](NCc3ccccc3)c3ccccc32)cc1Cl,Ki,80.0,nM,368.307,6.359900000000004,1.0,1.0,3.0,4.0,active,0
155,CHEMBL145994,Clc1ccc([C@@H]2C[C@@H](NCc3ccccc3)c3ccccc32)cc1Cl,Ki,130.0,nM,368.307,6.359900000000004,1.0,1.0,3.0,4.0,inactive,1
156,CHEMBL356981,CC(C)N(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,180.0,nM,334.2900000000001,5.910300000000006,0.0,1.0,2.0,3.0,inactive,1
157,CHEMBL356981,CC(C)N(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,190.0,nM,334.2900000000001,5.910300000000006,0.0,1.0,2.0,3.0,inactive,1
158,CHEMBL1202031,CN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(I)cc21.O=C(O)C(=O)O,Ki,310.0,nM,522.1660000000002,4.891900000000004,2.0,3.0,2.0,2.0,inactive,1
159,CHEMBL1202031,CN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(I)cc21.O=C(O)C(=O)O,Ki,290.0,nM,522.1660000000002,4.891900000000004,2.0,3.0,2.0,2.0,inactive,1
160,CHEMBL147544,Clc1ccc([C@@H]2C[C@H](NCc3ccccc3)c3ccccc32)cc1Cl,Ki,1100.0,nM,368.307,6.359900000000004,1.0,1.0,3.0,4.0,inactive,1
161,CHEMBL147544,Clc1ccc([C@@H]2C[C@H](NCc3ccccc3)c3ccccc32)cc1Cl,Ki,5300.0,nM,368.307,6.359900000000004,1.0,1.0,3.0,4.0,inactive,1
162,CHEMBL146615,CCCN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,280.0,nM,320.26300000000003,5.5697000000000045,1.0,1.0,2.0,4.0,inactive,1
163,CHEMBL146615,CCCN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,620.0,nM,320.26300000000003,5.5697000000000045,1.0,1.0,2.0,4.0,inactive,1
164,CHEMBL148104,CN([C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21)C(C)(C)C,Ki,890.0,nM,348.3170000000001,6.300400000000006,0.0,1.0,2.0,2.0,inactive,1
165,CHEMBL148104,CN([C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21)C(C)(C)C,Ki,2700.0,nM,348.3170000000001,6.300400000000006,0.0,1.0,2.0,2.0,inactive,1
166,CHEMBL424496,CC(C)N[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,450.0,nM,320.26300000000003,5.568100000000005,1.0,1.0,2.0,3.0,inactive,1
167,CHEMBL424496,CC(C)N[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,1400.0,nM,320.26300000000003,5.568100000000005,1.0,1.0,2.0,3.0,inactive,1
168,CHEMBL356750,CN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,38.0,nM,306.236,5.131700000000004,0.0,1.0,2.0,2.0,active,0
169,CHEMBL356750,CN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,650.0,nM,306.236,5.131700000000004,0.0,1.0,2.0,2.0,inactive,1
170,CHEMBL1788140,CN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.O=C(O)/C=C\C(=O)O,Ki,19.0,nM,422.3080000000001,4.843500000000005,2.0,3.0,2.0,4.0,active,0
171,CHEMBL1788140,CN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.O=C(O)/C=C\C(=O)O,Ki,200.0,nM,422.3080000000001,4.843500000000005,2.0,3.0,2.0,4.0,inactive,1
172,CHEMBL147950,CN(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,63.0,nM,306.236,5.131700000000004,0.0,1.0,2.0,2.0,active,0
173,CHEMBL147950,CN(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,550.0,nM,306.236,5.131700000000004,0.0,1.0,2.0,2.0,inactive,1
174,CHEMBL145810,CCCN(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,1200.0,nM,334.29,5.9119000000000055,0.0,1.0,2.0,4.0,inactive,1
175,CHEMBL145810,CCCN(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,1000.0,nM,334.29,5.9119000000000055,0.0,1.0,2.0,4.0,inactive,1
176,CHEMBL146042,CCCN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,220.0,nM,320.26300000000003,5.5697000000000045,1.0,1.0,2.0,4.0,inactive,1
177,CHEMBL146042,CCCN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,53.0,nM,320.26300000000003,5.5697000000000045,1.0,1.0,2.0,4.0,active,0
178,CHEMBL1744173,CCN(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.O=C(O)/C=C\C(=O)O,Ki,660.0,nM,436.33500000000015,5.233600000000005,2.0,3.0,2.0,5.0,inactive,1
179,CHEMBL1744173,CCN(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.O=C(O)/C=C\C(=O)O,Ki,530.0,nM,436.33500000000015,5.233600000000005,2.0,3.0,2.0,5.0,inactive,1
180,CHEMBL344116,CCCN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,250.0,nM,334.29,5.9119000000000055,0.0,1.0,2.0,4.0,inactive,1
181,CHEMBL344116,CCCN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,340.0,nM,334.29,5.9119000000000055,0.0,1.0,2.0,4.0,inactive,1
182,CHEMBL341898,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,27.0,nM,292.209,4.789500000000003,1.0,1.0,2.0,2.0,active,0
183,CHEMBL341898,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,23.0,nM,292.209,4.789500000000003,1.0,1.0,2.0,2.0,active,0
184,CHEMBL356552,CCN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,140.0,nM,306.236,5.179600000000004,1.0,1.0,2.0,3.0,inactive,1
185,CHEMBL356552,CCN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,1000.0,nM,306.236,5.179600000000004,1.0,1.0,2.0,3.0,inactive,1
186,CHEMBL359025,CC(C)N[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,32.0,nM,320.26300000000003,5.568100000000005,1.0,1.0,2.0,3.0,active,0
187,CHEMBL359025,CC(C)N[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,51.0,nM,320.26300000000003,5.568100000000005,1.0,1.0,2.0,3.0,active,0
188,CHEMBL1744190,CN(Cc1ccccc1)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.O=C(O)/C=C\C(=O)O,Ki,10000.0,nM,498.4060000000002,6.413900000000005,2.0,3.0,3.0,6.0,inactive,1
189,CHEMBL612232,COC(=O)[C@H]1C2CC[C@@H]3C[C@@H]1/C(=C/c1ccc(OC)cc1)CN23,Ki,3600.0,nM,313.39700000000005,2.734300000000001,0.0,4.0,1.0,3.0,inactive,1
190,CHEMBL612232,COC(=O)[C@H]1C2CC[C@@H]3C[C@@H]1/C(=C/c1ccc(OC)cc1)CN23,Ki,3700.0,nM,313.39700000000005,2.734300000000001,0.0,4.0,1.0,3.0,inactive,1
191,CHEMBL304656,COC(=O)[C@H]1C2CC[C@@H]3C[C@@H]1/C(=C/c1ccc(Cl)c(Cl)c1)CN23,Ki,3320.0,nM,352.26100000000014,4.032500000000003,0.0,3.0,1.0,2.0,inactive,1
192,CHEMBL304656,COC(=O)[C@H]1C2CC[C@@H]3C[C@@H]1/C(=C/c1ccc(Cl)c(Cl)c1)CN23,Ki,10000.0,nM,352.26100000000014,4.032500000000003,0.0,3.0,1.0,2.0,inactive,1
193,CHEMBL542436,Br.Cc1ccc2c(c1O)C[C@@H](C1CCCCC1)O[C@H]2CN,Ki,1870.0,nM,356.30400000000014,3.799920000000002,2.0,3.0,1.0,2.0,inactive,1
194,CHEMBL543390,Cl.NC[C@@H]1O[C@H](c2ccccc2)Cc2c1ccc(Br)c2O,Ki,30000.0,nM,370.674,3.890300000000002,2.0,3.0,2.0,2.0,inactive,1
195,CHEMBL294105,COC(=O)[C@H]1C2CC[C@@H]3C[C@@H]1/C(=C/c1ccccc1)CN23,Ki,1570.0,nM,283.37100000000004,2.7257000000000007,0.0,3.0,1.0,2.0,inactive,1
196,CHEMBL294105,COC(=O)[C@H]1C2CC[C@@H]3C[C@@H]1/C(=C/c1ccccc1)CN23,Ki,910.0,nM,283.37100000000004,2.7257000000000007,0.0,3.0,1.0,2.0,inactive,1
197,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,258.0,nM,303.35800000000006,1.8677,0.0,5.0,1.0,3.0,inactive,1
198,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,276.0,nM,303.35800000000006,1.8677,0.0,5.0,1.0,3.0,inactive,1
199,CHEMBL303494,COC(=O)C1C(c2cccc(-c3ccco3)c2)CC2CCC1N2C,Ki,54.0,nM,325.4080000000001,3.685900000000002,0.0,4.0,2.0,3.0,active,0
200,CHEMBL66068,COC(=O)C1C2CCC(CC1c1cccc(I)c1)N2,Ki,438.0,nM,371.218,2.6883,1.0,3.0,1.0,2.0,inactive,1
201,CHEMBL294733,COC(=O)C1C(c2cccc(-c3ccccc3)c2)CC2CCC1N2C,Ki,8.83,nM,335.4470000000001,4.092900000000003,0.0,3.0,2.0,3.0,active,0
202,CHEMBL303232,COC(=O)C1C(c2cccc(-c3ccsc3)c2)CC2CCC1N2C,Ki,29.8,nM,341.47600000000017,4.154400000000003,0.0,4.0,2.0,3.0,active,0
203,CHEMBL67387,COC(=O)C1C(c2cccc(I)c2)CC2CCC1N2C,Ki,182.0,nM,385.2450000000001,3.030500000000001,0.0,3.0,1.0,2.0,inactive,1
204,CHEMBL311347,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccc(I)cc1)N2C,Ki,0.48,nM,385.245,3.0305000000000017,0.0,3.0,1.0,2.0,active,0
205,CHEMBL345689,CC(C)OC(=O)C1C2CCC(C[C@@H]1c1ccc(Cl)cc1)CN2C,Ki,0.9,nM,335.87500000000006,4.105500000000004,0.0,3.0,1.0,3.0,active,0
206,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,0.36,nM,450.5730000000001,5.3212000000000055,0.0,3.0,3.0,10.0,active,0
207,CHEMBL814,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,Ki,3.08,nM,318.339,3.201500000000001,1.0,4.0,1.0,9.0,active,0
208,CHEMBL2112915,C[C@H](CF)OC(=O)C1C(c2ccc(Cl)cc2)CC2CCC1N2C,Ki,3.2,nM,339.83800000000014,3.8075000000000014,0.0,3.0,1.0,4.0,active,0
209,CHEMBL2112916,C[C@@H](CF)OC(=O)C1C(c2ccc(Cl)cc2)CC2CCC1N2C,Ki,0.67,nM,339.83800000000014,3.8075000000000014,0.0,3.0,1.0,4.0,active,0
210,CHEMBL348552,COC(=O)C1C2CCC(C[C@@H]1c1ccc(I)cc1)CN2C,Ki,0.48,nM,399.2720000000001,3.278100000000002,0.0,3.0,1.0,2.0,active,0
211,CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,Ki,3000.0,nM,266.388,3.5328000000000026,1.0,2.0,2.0,4.0,inactive,1
212,CHEMBL324269,CN(C)C[C@H]1C2CCC(C2)[C@@H]1c1ccc2cc(F)ccc2c1,Ki,50.0,nM,297.417,4.670200000000004,0.0,1.0,2.0,3.0,active,0
213,CHEMBL331799,CNCC1C2CCC(C2)C1c1ccc2ccccc2c1,Ki,25.0,nM,265.40000000000003,4.188900000000003,1.0,1.0,2.0,3.0,active,0
214,CHEMBL419385,CN(C)C[C@H]1C2CCC(C2)[C@@H]1c1ccc2cc(O)ccc2c1,Ki,6.0,nM,295.426,4.236700000000004,1.0,2.0,2.0,3.0,active,0
215,CHEMBL432022,CNC[C@H]1C2CCC(C2)[C@@H]1c1ccc2cc(F)ccc2c1,Ki,72.0,nM,283.39000000000004,4.328000000000004,1.0,1.0,2.0,3.0,active,0
216,CHEMBL323678,COc1ccc2cc([C@H]3C4CCC(C4)[C@@H]3CN(C)C)ccc2c1,Ki,64.0,nM,309.453,4.539700000000004,0.0,2.0,2.0,4.0,active,0
217,CHEMBL113136,CN(C)C[C@H]1C2CCC(CC2)[C@@H]1c1cccc(Cl)c1,Ki,64.0,nM,277.83899999999994,4.421400000000004,0.0,1.0,1.0,3.0,active,0
218,CHEMBL322067,CN(C)C[C@@H]1C2CCC(CC2)[C@@H]1c1ccc(Cl)c(Cl)c1,Ki,7.2,nM,312.284,5.074800000000005,0.0,1.0,1.0,3.0,active,0
219,CHEMBL109517,CN(C)C[C@@H]1C2CCC(C2)[C@H]1c1ccc2ccccc2c1,Ki,38.0,nM,279.427,4.531100000000004,0.0,1.0,2.0,3.0,active,0
220,CHEMBL323447,CN(C)CC1C2CCC(C2)C1c1cccc2ccccc12,Ki,430.0,nM,279.427,4.531100000000004,0.0,1.0,2.0,3.0,inactive,1
221,CHEMBL322348,CNC[C@H]1C2CCC(C2)[C@@H]1c1ccc2cc(OC)ccc2c1,Ki,60.0,nM,295.42600000000004,4.197500000000003,1.0,2.0,2.0,4.0,active,0
222,CHEMBL109571,CN(C)CC1C2CCC(C2)C1c1ccc2ccccc2c1,Ki,18.0,nM,279.427,4.531100000000004,0.0,1.0,2.0,3.0,active,0
223,CHEMBL111128,CNC[C@H]1C2CCC(C2)[C@@H]1c1ccc2ccccc2c1,Ki,41.0,nM,265.40000000000003,4.188900000000003,1.0,1.0,2.0,3.0,active,0
224,CHEMBL326466,CN(C)C[C@H]1C2CCC(C2)[C@@H]1c1ccc2ccccc2c1,Ki,25.0,nM,279.427,4.531100000000004,0.0,1.0,2.0,3.0,active,0
225,CHEMBL278165,CN(C)Cc1ccccc1Sc1ccc(Br)cc1CO,Ki,10000.0,nM,352.297,4.154200000000004,1.0,3.0,2.0,5.0,inactive,1
226,CHEMBL361259,CSc1ccc([C@H]2CN3CCC[C@H]3c3ccccc32)cc1,Ki,23.5,nM,295.451,4.690900000000004,0.0,2.0,2.0,2.0,active,0
227,CHEMBL361259,CSc1ccc([C@H]2CN3CCC[C@H]3c3ccccc32)cc1,Ki,112.0,nM,295.451,4.690900000000004,0.0,2.0,2.0,2.0,inactive,1
228,CHEMBL114275,CN(C)Cc1ccccc1Sc1ccc(I)cc1CO,Ki,10000.0,nM,399.297,3.996300000000004,1.0,3.0,2.0,5.0,inactive,1
229,CHEMBL365649,CN1C2CCC1C(C(=O)OCCCF)C(c1ccc(Br)cc1)C2,Ki,5.0,nM,384.289,3.9182000000000032,0.0,3.0,1.0,5.0,active,0
230,CHEMBL184807,O=C(OCCCF)C1C2CCC(CC1c1ccc(Br)cc1)N2,Ki,5.0,nM,370.262,3.5760000000000023,1.0,3.0,1.0,5.0,active,0
231,CHEMBL185608,CN1C2CCC1C(C(=O)OCCF)C(c1ccc(Br)cc1)C2,Ki,5.0,nM,370.262,3.528100000000002,0.0,3.0,1.0,4.0,active,0
232,CHEMBL186119,O=C(OCCF)C1C2CCC(CC1c1ccc(Br)cc1)N2,Ki,5.0,nM,356.235,3.185900000000001,1.0,3.0,1.0,4.0,active,0
233,CHEMBL186306,O=C(OCCF)C1C2CCC(CC1c1ccc(I)cc1)N2,Ki,5.0,nM,403.235,3.0280000000000014,1.0,3.0,1.0,4.0,active,0
234,CHEMBL295467,CNCCC(Oc1ccccc1OC)c1ccccc1,Ki,1000.0,nM,271.36,3.424800000000002,1.0,3.0,2.0,7.0,inactive,1
235,CHEMBL114275,CN(C)Cc1ccccc1Sc1ccc(I)cc1CO,Ki,1000.0,nM,399.297,3.996300000000004,1.0,3.0,2.0,5.0,inactive,1
236,CHEMBL183470,CN(C)Cc1ccccc1Oc1ccc(I)cc1CO,Ki,1000.0,nM,383.229,3.637400000000004,1.0,3.0,2.0,5.0,inactive,1
237,CHEMBL23034,CN(C)Cc1ccccc1Sc1ccc(I)cc1N,Ki,840.0,nM,384.286,4.0862000000000025,1.0,3.0,2.0,4.0,inactive,1
238,CHEMBL186962,CN(C)Cc1ccccc1Oc1ccc(I)cc1N,Ki,309.0,nM,368.218,3.7273000000000014,1.0,3.0,2.0,4.0,inactive,1
239,CHEMBL186056,CN(C)Cc1ccccc1Cc1ccc(I)cc1N,Ki,1000.0,nM,366.246,3.525800000000002,1.0,2.0,2.0,4.0,inactive,1
240,CHEMBL106939,CN(C)Cc1ccccc1Sc1ccc(C#N)cc1N,Ki,1000.0,nM,283.40000000000003,3.3532800000000016,1.0,4.0,2.0,4.0,inactive,1
241,CHEMBL361259,CSc1ccc([C@H]2CN3CCC[C@H]3c3ccccc32)cc1,Ki,112.0,nM,295.451,4.690900000000004,0.0,2.0,2.0,2.0,inactive,1
242,CHEMBL22183,Cc1ccc(Sc2ccccc2CN(C)C)c(N)c1,Ki,532.0,nM,272.41700000000003,3.790020000000002,1.0,3.0,2.0,4.0,inactive,1
243,CHEMBL190700,CN(C)Cc1ccccc1Sc1ccccc1N,Ki,279.0,nM,258.39,3.481600000000001,1.0,3.0,2.0,4.0,inactive,1
244,CHEMBL190703,C=Cc1ccc(Sc2ccccc2CN(C)C)c(N)c1,Ki,962.0,nM,284.428,4.124600000000004,1.0,3.0,2.0,5.0,inactive,1
245,CHEMBL189367,CCc1ccc(Sc2ccccc2CN(C)C)c(N)c1,Ki,2000.0,nM,286.444,4.044000000000002,1.0,3.0,2.0,5.0,inactive,1
246,CHEMBL190937,CN(C)Cc1ccccc1Sc1ccc(CO)cc1N,Ki,1000.0,nM,288.416,2.9739000000000004,2.0,4.0,2.0,5.0,inactive,1
247,CHEMBL187935,CN(C)Cc1ccccc1Sc1ccc(CCO)cc1N,Ki,1000.0,nM,302.443,3.016400000000001,2.0,4.0,2.0,6.0,inactive,1
248,CHEMBL188964,CN(C)Cc1ccccc1Sc1ccc(CCF)cc1N,Ki,5000.0,nM,304.434,3.9936000000000016,1.0,3.0,2.0,6.0,inactive,1
249,CHEMBL413562,CN(C)Cc1ccccc1Sc1ccc(CCCO)cc1N,Ki,5000.0,nM,316.47,3.406500000000001,2.0,4.0,2.0,7.0,inactive,1
250,CHEMBL363396,CN(C)Cc1ccccc1Sc1ccc(CCCF)cc1N,Ki,5000.0,nM,318.461,4.383700000000003,1.0,3.0,2.0,7.0,inactive,1
251,CHEMBL2113055,CNC(=O)c1ccccc1Sc1ccccc1[N+](=O)[O-],Ki,969.0,nM,288.32800000000003,3.1056000000000017,1.0,4.0,2.0,4.0,inactive,1
252,CHEMBL2113054,CNC(=O)c1ccccc1Sc1ccc(C)cc1[N+](=O)[O-],Ki,698.0,nM,302.355,3.4140200000000025,1.0,4.0,2.0,4.0,inactive,1
253,CHEMBL189375,CCc1ccc(Sc2ccccc2CNC)c(N)c1,Ki,1000.0,nM,272.41700000000003,3.701800000000001,2.0,3.0,2.0,5.0,inactive,1
254,CHEMBL362783,CNCc1ccccc1Sc1ccc(CO)cc1N,Ki,1000.0,nM,274.389,2.6317000000000004,3.0,4.0,2.0,5.0,inactive,1
255,CHEMBL23034,CN(C)Cc1ccccc1Sc1ccc(I)cc1N,Ki,840.0,nM,384.286,4.0862000000000025,1.0,3.0,2.0,4.0,inactive,1
256,CHEMBL23034,CN(C)Cc1ccccc1Sc1ccc(I)cc1N,Ki,10000.0,nM,384.286,4.0862000000000025,1.0,3.0,2.0,4.0,inactive,1
257,CHEMBL106939,CN(C)Cc1ccccc1Sc1ccc(C#N)cc1N,Ki,10000.0,nM,283.40000000000003,3.3532800000000016,1.0,4.0,2.0,4.0,inactive,1
258,CHEMBL22183,Cc1ccc(Sc2ccccc2CN(C)C)c(N)c1,Ki,10000.0,nM,272.41700000000003,3.790020000000002,1.0,3.0,2.0,4.0,inactive,1
259,CHEMBL192824,Cc1cc(N)c(Sc2ccccc2CN(C)C)cc1F,Ki,10000.0,nM,290.40700000000004,3.929120000000003,1.0,3.0,2.0,4.0,inactive,1
260,CHEMBL190860,CN(C)Cc1ccccc1Sc1ccc(F)cc1N,Ki,10000.0,nM,276.38,3.620700000000002,1.0,3.0,2.0,4.0,inactive,1
261,CHEMBL190937,CN(C)Cc1ccccc1Sc1ccc(CO)cc1N,Ki,3608.0,nM,288.416,2.9739000000000004,2.0,4.0,2.0,5.0,inactive,1
262,CHEMBL143707,CN(C)Cc1ccccc1Sc1ccc(CF)cc1N,Ki,10000.0,nM,290.407,3.951100000000002,1.0,3.0,2.0,5.0,inactive,1
263,CHEMBL188964,CN(C)Cc1ccccc1Sc1ccc(CCF)cc1N,Ki,10000.0,nM,304.434,3.9936000000000016,1.0,3.0,2.0,6.0,inactive,1
264,CHEMBL363396,CN(C)Cc1ccccc1Sc1ccc(CCCF)cc1N,Ki,10000.0,nM,318.461,4.383700000000003,1.0,3.0,2.0,7.0,inactive,1
265,CHEMBL366170,Cc1ccc(Sc2ccccc2CN)c(N)c1,Ki,5296.0,nM,244.363,3.18712,2.0,3.0,2.0,3.0,inactive,1
266,CHEMBL192619,CCNCc1ccccc1Sc1ccc(C)cc1N,Ki,2121.0,nM,272.41700000000003,3.837920000000002,2.0,3.0,2.0,5.0,inactive,1
267,CHEMBL192528,Cc1ccc(Sc2ccccc2CNCCF)c(N)c1,Ki,4426.0,nM,290.40700000000004,3.7875200000000016,2.0,3.0,2.0,6.0,inactive,1
268,CHEMBL425010,CCCNCc1ccccc1Sc1ccc(C)cc1N,Ki,3549.0,nM,286.444,4.228020000000002,2.0,3.0,2.0,6.0,inactive,1
269,CHEMBL195585,Cc1ccc(Sc2ccccc2CNCCCF)c(N)c1,Ki,10000.0,nM,304.434,4.177620000000002,2.0,3.0,2.0,7.0,inactive,1
270,CHEMBL365812,C=CCNCc1ccccc1Sc1ccc(C)cc1N,Ki,2908.0,nM,284.428,4.004020000000002,2.0,3.0,2.0,6.0,inactive,1
271,CHEMBL317757,CN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,13.8,nM,343.4170000000001,4.696000000000004,0.0,2.0,2.0,4.0,active,0
272,CHEMBL2308105,Fc1ccc(C(O[C@@H]2C[C@@H]3CC[C@H](C2)N3CCCCc2ccccc2)c2ccc(F)cc2)cc1,Ki,38.9,nM,461.59600000000006,7.089100000000007,0.0,2.0,3.0,9.0,active,0
273,CHEMBL3084884,CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccc(Cl)cc1)c1ccc(Cl)cc1)C2,Ki,23.44,nM,376.3270000000001,5.724600000000005,0.0,2.0,2.0,4.0,active,0
274,CHEMBL327055,Fc1ccc(C(OC2CC3CCC(C2)N3CCOCc2cccs2)c2ccc(F)cc2)cc1,Ki,18.62,nM,469.5970000000001,6.344500000000006,0.0,4.0,3.0,9.0,active,0
